Created Date,Complaint Type,Incident Zip
08/21/2013 01:26:13 PM,Maintenance or Facility,10451
08/21/2013 12:55:24 PM,Blocked Driveway,11203
08/21/2013 12:55:09 PM,General Construction/Plumbing,10451
08/21/2013 12:30:58 PM,General Construction/Plumbing,10457
08/21/2013 12:29:58 PM,General Construction/Plumbing,11203
08/21/2013 12:26:49 PM,General Construction/Plumbing,11203
08/21/2013 12:02:16 PM,General Construction/Plumbing,10467
08/21/2013 12:01:14 PM,Building/Use,10467
08/21/2013 11:59:45 AM,Graffiti,10461
08/21/2013 11:47:00 AM,Sewer,10451
08/21/2013 11:25:00 AM,Sewer,10451
08/21/2013 11:07:00 AM,Missed Collection (All Materials),10461
08/21/2013 11:06:08 AM,Derelict Vehicle,11203
08/21/2013 11:06:00 AM,Street Light Condition,11203
08/21/2013 11:00:00 AM,Dirty Conditions,10467
08/21/2013 10:55:00 AM,Missed Collection (All Materials),11203
08/21/2013 10:49:59 AM,Blocked Driveway,11203
08/21/2013 10:49:04 AM,General Construction/Plumbing,10457
08/21/2013 10:39:53 AM,Consumer Complaint,10461
08/21/2013 10:35:00 AM,Sanitation Condition,10467
08/21/2013 10:21:50 AM,Consumer Complaint,10461
08/21/2013 10:11:55 AM,Special Projects Inspection Team (SPIT),10461
08/21/2013 09:54:13 AM,Broken Muni Meter,10461
08/21/2013 09:38:02 AM,Graffiti,10467
08/21/2013 09:24:09 AM,Graffiti,10461
08/21/2013 09:07:00 AM,Sewer,10467
08/21/2013 08:56:24 AM,Blocked Driveway,10467
08/21/2013 08:45:00 AM,Noise,10467
08/21/2013 08:31:15 AM,Illegal Parking,10457
08/21/2013 07:49:00 AM,Overflowing Litter Baskets,11203
08/21/2013 07:08:55 AM,General Construction/Plumbing,10467
08/21/2013 06:36:54 AM,Damaged Tree,11203
08/21/2013 03:25:15 AM,Illegal Parking,11203
08/21/2013 01:45:26 AM,Noise - Street/Sidewalk,10451
08/21/2013 01:02:19 AM,Noise - Street/Sidewalk,10467
08/21/2013 12:36:01 AM,Taxi Complaint,11203
08/21/2013 12:06:17 AM,Elevator,10451
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,ELECTRIC,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,HEATING,11203
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,Rodent,10461
08/21/2013 12:00:00 AM,Unsanitary Animal Pvt Property,10467
08/21/2013 12:00:00 AM,PAINT - PLASTER,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,NONCONST,10467
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,NONCONST,10457
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,10467
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,Rodent,10467
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,HEATING,10457
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,ELECTRIC,10457
08/21/2013 12:00:00 AM,NONCONST,10467
08/21/2013 12:00:00 AM,HEATING,10457
08/21/2013 12:00:00 AM,ELECTRIC,10467
08/21/2013 12:00:00 AM,NONCONST,10457
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,11203
08/21/2013 12:00:00 AM,Rodent,10451
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,Rodent,10467
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/21/2013 12:00:00 AM,Rodent,10457
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,ELECTRIC,11203
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,PAINT - PLASTER,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/21/2013 12:00:00 AM,HEATING,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,10467
08/21/2013 12:00:00 AM,ELECTRIC,10457
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,NONCONST,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,10467
08/21/2013 12:00:00 AM,HEATING,11203
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/21/2013 12:00:00 AM,PAINT - PLASTER,10457
08/21/2013 12:00:00 AM,PLUMBING,10457
08/21/2013 12:00:00 AM,PAINT - PLASTER,10467
08/21/2013 12:00:00 AM,NONCONST,10467
08/21/2013 12:00:00 AM,PLUMBING,10467
08/21/2013 12:00:00 AM,PLUMBING,11203
08/21/2013 12:00:00 AM,PLUMBING,10467
08/20/2013 11:55:00 PM,Traffic Signal Condition,10461
08/20/2013 11:09:14 PM,Illegal Parking,10461
08/20/2013 11:09:05 PM,Noise - Vehicle,11203
08/20/2013 10:53:39 PM,Special Projects Inspection Team (SPIT),10467
08/20/2013 08:29:36 PM,Noise - Street/Sidewalk,10457
08/20/2013 07:50:00 PM,Noise,11203
08/20/2013 07:34:03 PM,Root/Sewer/Sidewalk Condition,11203
08/20/2013 07:08:00 PM,Sanitation Condition,10461
08/20/2013 07:04:00 PM,Water System,10457
08/20/2013 07:03:00 PM,Water System,10457
08/20/2013 07:02:00 PM,Water System,10457
08/20/2013 07:00:00 PM,Water System,10457
08/20/2013 06:57:00 PM,Water System,10457
08/20/2013 06:52:00 PM,Water System,10457
08/20/2013 06:14:00 PM,Water System,10467
08/20/2013 05:42:01 PM,Elevator,10467
08/20/2013 05:37:00 PM,Water System,10457
08/20/2013 05:32:05 PM,Consumer Complaint,10457
08/20/2013 05:31:00 PM,Noise,10467
08/20/2013 05:19:34 PM,Building/Use,10467
08/20/2013 05:16:12 PM,Illegal Parking,10467
08/20/2013 05:09:00 PM,Street Light Condition,11203
08/20/2013 05:02:00 PM,Dirty Conditions,11203
08/20/2013 04:46:16 PM,Blocked Driveway,10461
08/20/2013 04:44:00 PM,Derelict Vehicles,11203
08/20/2013 04:41:00 PM,Sewer,10451
08/20/2013 04:38:00 PM,Sewer,10451
08/20/2013 04:35:25 PM,Overgrown Tree/Branches,11203
08/20/2013 04:34:38 PM,For Hire Vehicle Complaint,10461
08/20/2013 04:20:19 PM,Maintenance or Facility,10467
08/20/2013 04:18:00 PM,Missed Collection (All Materials),11203
08/20/2013 04:04:32 PM,Blocked Driveway,10457
08/20/2013 03:37:00 PM,Traffic Signal Condition,11203
08/20/2013 03:30:00 PM,Traffic Signal Condition,10467
08/20/2013 03:28:00 PM,Street Light Condition,11203
08/20/2013 03:02:15 PM,For Hire Vehicle Complaint,10451
08/20/2013 02:50:57 PM,Street Condition,10467
08/20/2013 02:46:00 PM,Air Quality,10457
08/20/2013 02:43:49 PM,Damaged Tree,11203
08/20/2013 02:27:00 PM,Missed Collection (All Materials),11203
08/20/2013 02:23:31 PM,Building/Use,11203
08/20/2013 02:11:00 PM,Water System,10457
08/20/2013 02:08:00 PM,Other Enforcement,10467
08/20/2013 01:57:00 PM,Dirty Conditions,10467
08/20/2013 01:41:24 PM,General Construction/Plumbing,11203
08/20/2013 01:41:23 PM,General Construction/Plumbing,10451
08/20/2013 01:00:51 PM,Street Condition,10467
08/20/2013 12:54:27 PM,Maintenance or Facility,10461
08/20/2013 12:38:00 PM,Water System,10467
08/20/2013 12:28:58 PM,Electrical,10467
08/20/2013 12:22:09 PM,Indoor Air Quality,10467
08/20/2013 12:17:29 PM,Consumer Complaint,10461
08/20/2013 12:16:57 PM,Illegal Parking,10461
08/20/2013 11:53:00 AM,Street Light Condition,10461
08/20/2013 11:49:27 AM,Damaged Tree,10467
08/20/2013 11:40:20 AM,Damaged Tree,11203
08/20/2013 10:30:00 AM,Street Light Condition,11203
08/20/2013 10:24:00 AM,Street Light Condition,10461
08/20/2013 10:20:02 AM,Blocked Driveway,11203
08/20/2013 09:57:00 AM,Derelict Vehicles,10461
08/20/2013 09:51:04 AM,General Construction/Plumbing,10467
08/20/2013 09:48:41 AM,General Construction/Plumbing,10467
08/20/2013 09:38:00 AM,Asbestos,11203
08/20/2013 09:15:56 AM,Smoking,11203
08/20/2013 09:05:54 AM,Building/Use,10467
08/20/2013 09:03:00 AM,Sanitation Condition,11203
08/20/2013 08:58:00 AM,Dirty Conditions,10467
08/20/2013 08:57:49 AM,Street Sign - Damaged,11203
08/20/2013 08:54:29 AM,Illegal Parking,10461
08/20/2013 08:50:11 AM,Blocked Driveway,10461
08/20/2013 08:07:45 AM,Damaged Tree,10467
08/20/2013 07:49:00 AM,Sanitation Condition,10467
08/20/2013 06:31:00 AM,Sanitation Condition,11203
08/20/2013 06:19:28 AM,Illegal Parking,10451
08/20/2013 04:35:34 AM,Graffiti,10461
08/20/2013 02:30:00 AM,Noise - Street/Sidewalk,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,ELECTRIC,10451
08/20/2013 12:00:00 AM,PAINT - PLASTER,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,NONCONST,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,NONCONST,10461
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,HEATING,11203
08/20/2013 12:00:00 AM,PAINT - PLASTER,10451
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,HEATING,11203
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10467
08/20/2013 12:00:00 AM,ELECTRIC,11203
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10451
08/20/2013 12:00:00 AM,ELECTRIC,11203
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,NONCONST,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,PLUMBING,10467
08/20/2013 12:00:00 AM,ELECTRIC,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,PAINT - PLASTER,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,ELECTRIC,10457
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,Unsanitary Animal Pvt Property,11203
08/20/2013 12:00:00 AM,Rodent,10467
08/20/2013 12:00:00 AM,NONCONST,10461
08/20/2013 12:00:00 AM,PLUMBING,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,NONCONST,11203
08/20/2013 12:00:00 AM,HEATING,11203
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,PLUMBING,10451
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,11203
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,ELECTRIC,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10467
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,PLUMBING,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,ELECTRIC,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,HEATING,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,NONCONST,11203
08/20/2013 12:00:00 AM,HEATING,11203
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,HEATING,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,HEATING,10467
08/20/2013 12:00:00 AM,PLUMBING,10457
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,PLUMBING,10451
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,PAINT - PLASTER,10457
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/20/2013 12:00:00 AM,PLUMBING,10461
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,NONCONST,10467
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
08/20/2013 12:00:00 AM,PLUMBING,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/20/2013 12:00:00 AM,NONCONST,10457
08/20/2013 12:00:00 AM,HEATING,10467
08/20/2013 12:00:00 AM,ELECTRIC,11203
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/20/2013 12:00:00 AM,ELECTRIC,10467
08/20/2013 12:00:00 AM,PAINT - PLASTER,10451
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,PLUMBING,10451
08/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/20/2013 12:00:00 AM,PAINT - PLASTER,10461
08/20/2013 12:00:00 AM,HEATING,11203
08/19/2013 11:43:06 PM,Noise - Street/Sidewalk,10467
08/19/2013 09:40:10 PM,Blocked Driveway,10461
08/19/2013 09:09:44 PM,Sidewalk Condition,10467
08/19/2013 08:42:00 PM,Other Enforcement,10467
08/19/2013 08:15:26 PM,Noise - Park,10451
08/19/2013 08:11:47 PM,General Construction/Plumbing,11203
08/19/2013 07:43:36 PM,Drinking,10467
08/19/2013 07:38:30 PM,Blocked Driveway,10461
08/19/2013 07:10:03 PM,Violation of Park Rules,10451
08/19/2013 06:10:41 PM,Indoor Sewage,11203
08/19/2013 05:45:00 PM,Sanitation Condition,10467
08/19/2013 05:40:16 PM,Electrical,10461
08/19/2013 04:53:00 PM,Traffic Signal Condition,10467
08/19/2013 04:48:00 PM,Street Light Condition,10461
08/19/2013 04:47:00 PM,Street Light Condition,10461
08/19/2013 04:43:00 PM,Street Light Condition,10461
08/19/2013 04:42:00 PM,Street Light Condition,10461
08/19/2013 04:41:00 PM,Street Light Condition,10461
08/19/2013 04:37:48 PM,Building/Use,10467
08/19/2013 03:28:00 PM,Water System,11203
08/19/2013 03:25:12 PM,Blocked Driveway,11203
08/19/2013 03:15:38 PM,Curb Condition,10461
08/19/2013 03:15:00 PM,Street Light Condition,10457
08/19/2013 03:13:42 PM,General Construction/Plumbing,10467
08/19/2013 03:13:00 PM,Street Light Condition,10461
08/19/2013 03:10:32 PM,Special Enforcement,10467
08/19/2013 02:52:00 PM,Water System,10467
08/19/2013 02:48:09 PM,Root/Sewer/Sidewalk Condition,11203
08/19/2013 02:48:00 PM,Traffic Signal Condition,10461
08/19/2013 02:42:48 PM,General Construction/Plumbing,10467
08/19/2013 02:41:45 PM,Illegal Tree Damage,11203
08/19/2013 02:17:52 PM,Street Condition,11203
08/19/2013 02:04:15 PM,Overgrown Tree/Branches,11203
08/19/2013 01:49:13 PM,Graffiti,11203
08/19/2013 01:39:12 PM,Consumer Complaint,10451
08/19/2013 01:34:32 PM,Noise - Street/Sidewalk,10451
08/19/2013 01:26:12 PM,Blocked Driveway,10461
08/19/2013 01:12:00 PM,Sewer,11203
08/19/2013 12:49:39 PM,Illegal Parking,10467
08/19/2013 12:13:51 PM,Building/Use,10457
08/19/2013 12:08:17 PM,Maintenance or Facility,10467
08/19/2013 12:00:57 PM,EAP Inspection - F59,10467
08/19/2013 11:53:14 AM,Blocked Driveway,10461
08/19/2013 11:51:00 AM,Sanitation Condition,10457
08/19/2013 11:49:26 AM,Overgrown Tree/Branches,11203
08/19/2013 11:29:16 AM,General Construction/Plumbing,10467
08/19/2013 11:27:00 AM,Sewer,10461
08/19/2013 11:20:00 AM,Blocked Driveway,10461
08/19/2013 10:48:00 AM,Dirty Conditions,11203
08/19/2013 10:38:00 AM,Dirty Conditions,11203
08/19/2013 10:26:00 AM,Missed Collection (All Materials),11203
08/19/2013 10:22:00 AM,Derelict Vehicles,10457
08/19/2013 10:17:00 AM,Sweeping/Missed-Inadequate,11203
08/19/2013 09:53:30 AM,Damaged Tree,11203
08/19/2013 09:53:27 AM,Noise - Commercial,10467
08/19/2013 09:51:00 AM,Noise,10467
08/19/2013 09:50:41 AM,Blocked Driveway,11203
08/19/2013 09:49:29 AM,Illegal Parking,10461
08/19/2013 09:49:07 AM,Dead Tree,10461
08/19/2013 09:33:17 AM,Curb Condition,10461
08/19/2013 09:11:00 AM,Dirty Conditions,10461
08/19/2013 09:09:18 AM,Illegal Parking,11203
08/19/2013 09:09:00 AM,Other Enforcement,10461
08/19/2013 09:02:40 AM,Overgrown Tree/Branches,11203
08/19/2013 08:42:44 AM,Noise - Vehicle,10457
08/19/2013 08:21:37 AM,Blocked Driveway,10467
08/19/2013 07:58:49 AM,Illegal Parking,10461
08/19/2013 07:43:57 AM,Derelict Vehicle,11203
08/19/2013 07:33:30 AM,Blocked Driveway,11203
08/19/2013 07:25:45 AM,General Construction/Plumbing,10461
08/19/2013 07:20:32 AM,Building/Use,10461
08/19/2013 07:17:12 AM,Blocked Driveway,11203
08/19/2013 07:09:19 AM,Elevator,10467
08/19/2013 06:07:00 AM,Dirty Conditions,10457
08/19/2013 05:26:54 AM,Noise - Street/Sidewalk,10457
08/19/2013 05:20:11 AM,Noise - Street/Sidewalk,10451
08/19/2013 04:40:51 AM,Noise - Commercial,10457
08/19/2013 03:03:00 AM,Dirty Conditions,10467
08/19/2013 02:52:49 AM,Street Condition,10467
08/19/2013 01:53:00 AM,Dirty Conditions,11203
08/19/2013 12:35:06 AM,Noise - Street/Sidewalk,10467
08/19/2013 12:10:49 AM,Smoking,10457
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,PLUMBING,10461
08/19/2013 12:00:00 AM,NONCONST,10467
08/19/2013 12:00:00 AM,HEATING,10461
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,PLUMBING,10451
08/19/2013 12:00:00 AM,NONCONST,10467
08/19/2013 12:00:00 AM,HEATING,11203
08/19/2013 12:00:00 AM,ELECTRIC,10457
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10461
08/19/2013 12:00:00 AM,Rodent,11203
08/19/2013 12:00:00 AM,Rodent,10451
08/19/2013 12:00:00 AM,Rodent,11203
08/19/2013 12:00:00 AM,Rodent,10457
08/19/2013 12:00:00 AM,NONCONST,10457
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,NONCONST,10457
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
08/19/2013 12:00:00 AM,HEATING,10467
08/19/2013 12:00:00 AM,HEATING,11203
08/19/2013 12:00:00 AM,HEATING,10467
08/19/2013 12:00:00 AM,HEATING,10467
08/19/2013 12:00:00 AM,ELECTRIC,10467
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,HEATING,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,ELECTRIC,10461
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,NONCONST,10467
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,NONCONST,10467
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,NONCONST,10461
08/19/2013 12:00:00 AM,PLUMBING,10457
08/19/2013 12:00:00 AM,Rodent,11203
08/19/2013 12:00:00 AM,NONCONST,10461
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,NONCONST,10451
08/19/2013 12:00:00 AM,PAINT - PLASTER,10461
08/19/2013 12:00:00 AM,NONCONST,10451
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,PLUMBING,10457
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
08/19/2013 12:00:00 AM,PAINT - PLASTER,10467
08/19/2013 12:00:00 AM,PLUMBING,10467
08/19/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
08/19/2013 12:00:00 AM,PLUMBING,11203
08/19/2013 12:00:00 AM,PAINT - PLASTER,11203
08/19/2013 12:00:00 AM,HEATING,10451
08/19/2013 12:00:00 AM,NONCONST,11203
08/19/2013 12:00:00 AM,HEATING,11203
08/19/2013 12:00:00 AM,Rodent,10461
